latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.97819,85.13885,313.18,0.46,0.39,2022-01-05,1945,SNPP,SNPP,n,2,289.29,1.82,N,2
20.97696,85.14769,318.92,0.46,0.39,2022-01-05,1945,SNPP,SNPP,n,2,289.49,1.16,N,2
20.97635,85.1521,299.28,0.46,0.39,2022-01-05,1945,SNPP,SNPP,n,2,288.69,1.16,N,0
20.88722,84.98232,337.82,0.32,0.54,2022-01-06,0657,SNPP,SNPP,n,2,296.32,3.83,D,2
20.96288,85.17329,332.99,0.62,0.54,2022-01-06,0657,SNPP,SNPP,n,2,300,9.54,D,2
20.94586,85.01451,334.8,0.63,0.54,2022-01-06,0657,SNPP,SNPP,n,2,297.66,9.13,D,0
21.07742,85.03723,302.32,0.59,0.53,2022-01-06,1926,SNPP,SNPP,n,2,289.65,2.58,N,2
20.97706,85.16705,301.71,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.85,1.2,N,2
20.9753,85.13855,310.4,0.58,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.54,2.48,N,2
20.9668,85.17155,304.02,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.11,1.38,N,2
20.96619,85.17715,300.33,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.51,1.38,N,2
20.96558,85.18272,303.66,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.26,1.86,N,2
20.96198,85.17097,313.42,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.8,3.53,N,2
20.96137,85.17657,319.91,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,292.09,3.53,N,2
20.96076,85.18213,305.86,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.09,1.56,N,2
20.96016,85.18763,303.47,0.57,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.15,1.56,N,2
20.9444,85.0148,333.47,0.59,0.53,2022-01-06,1926,SNPP,SNPP,n,2,290.75,6.14,N,0
20.94379,85.02052,301.09,0.59,0.52,2022-01-06,1926,SNPP,SNPP,n,2,286.6,2.32,N,0
20.94121,85.01778,305.65,0.58,0.52,2022-01-06,1926,SNPP,SNPP,n,2,287.21,2.19,N,0
20.88592,84.98222,308.67,0.59,0.53,2022-01-06,1926,SNPP,SNPP,n,2,288.7,2.01,N,2
20.80752,85.25457,307.82,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.6,3.82,N,2
20.79317,85.25282,329.92,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.01,6.01,N,2
20.78724,85.26303,301.05,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,290.66,2.1,N,2
20.78304,85.25694,302.96,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,288.02,2.82,N,2
20.80741,85.25937,306.51,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.67,2.11,N,2
20.79368,85.25223,331.99,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,289.68,4.68,N,2
20.78352,85.25635,303.73,0.56,0.52,2022-01-06,1926,SNPP,SNPP,n,2,288.17,3.41,N,2
20.94156,85.015,330.79,0.63,0.72,2022-01-07,0638,SNPP,SNPP,n,2,295.2,4.69,D,0
20.7947,85.2545,331.42,0.52,0.67,2022-01-07,0818,SNPP,SNPP,n,2,297.16,5.89,D,2
20.79277,85.25158,327.09,0.52,0.67,2022-01-07,0818,SNPP,SNPP,l,2,297.17,2.78,D,2
20.94574,85.01329,326.34,0.5,0.66,2022-01-07,0818,SNPP,SNPP,l,2,298.1,3.6,D,0
20.96421,85.15441,339.17,0.52,0.66,2022-01-07,0818,SNPP,SNPP,n,2,298.56,5.56,D,2
20.8891,84.98225,312.28,0.59,0.7,2022-01-07,1907,SNPP,SNPP,n,2,288.66,1.62,N,2
20.88252,84.9818,302.7,0.59,0.7,2022-01-07,1907,SNPP,SNPP,n,2,289.35,1.62,N,2
20.80778,85.2571,306.87,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,289.59,1.45,N,2
20.79529,85.25036,309.46,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,288.42,3.49,N,2
20.79485,85.25601,311.17,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,288.93,3.36,N,2
20.78796,85.26075,308.38,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,290.87,3.29,N,2
20.80717,85.25619,309.93,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,290.33,1.92,N,2
20.79472,85.24952,300.05,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,287.71,2.47,N,2
20.79424,85.25517,319.49,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,289.64,2.47,N,2
20.78732,85.25994,306.97,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,290.27,1.36,N,2
20.78684,85.26551,299.6,0.57,0.69,2022-01-07,1907,SNPP,SNPP,n,2,289.35,1.36,N,2
20.9648,85.16972,307.6,0.58,0.7,2022-01-07,1907,SNPP,SNPP,n,2,289.96,3.77,N,2
20.96432,85.17553,316.86,0.58,0.7,2022-01-07,1907,SNPP,SNPP,n,2,291.21,2.83,N,2
20.96386,85.18128,306.61,0.58,0.7,2022-01-07,1907,SNPP,SNPP,n,2,290.07,2.83,N,2
20.9442,85.01604,335.73,0.59,0.7,2022-01-07,1907,SNPP,SNPP,n,2,289.74,5.9,N,0
20.94576,85.01683,336.81,0.59,0.7,2022-01-07,1907,SNPP,SNPP,n,2,289.6,4.56,N,0
21.07878,85.0321,300.21,0.53,0.67,2022-01-07,2047,SNPP,SNPP,n,2,286.77,1.73,N,2
21.07757,85.03726,301.67,0.54,0.67,2022-01-07,2047,SNPP,SNPP,n,2,288.73,1.99,N,2
21.07637,85.04236,309.15,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.48,1.99,N,2
20.97796,85.13613,317.28,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,289.77,3.89,N,2
20.97059,85.16758,302.64,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,289.46,1.88,N,2
20.96688,85.15538,309.96,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,289.41,1.97,N,2
20.96565,85.16058,299.27,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.07,1.97,N,2
20.96443,85.16581,298.73,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.51,1.88,N,2
20.96321,85.17101,316.13,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,290.28,1.88,N,2
20.96198,85.17624,308.83,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,290.25,2.56,N,2
20.96074,85.18153,304.28,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,289.63,2.56,N,2
20.96073,85.15356,304.79,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.35,1.38,N,2
20.9595,85.1588,308.39,0.55,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.61,1.38,N,2
20.94236,85.00952,301.2,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,286.28,1.6,N,0
20.94114,85.01465,304.58,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,286.52,1.34,N,0
20.94443,85.01221,320.09,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,287.65,3.2,N,0
20.94324,85.01739,298.54,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,287.13,1.67,N,0
20.80841,85.2567,299.23,0.56,0.69,2022-01-07,2047,SNPP,SNPP,n,2,288.85,1.56,N,2
20.86356,84.99535,305.52,0.54,0.68,2022-01-07,2047,SNPP,SNPP,n,2,288.08,1,N,2
20.796,85.25307,310.96,0.56,0.69,2022-01-07,2047,SNPP,SNPP,n,2,287.84,3.05,N,2
20.7947,85.25853,304.33,0.56,0.69,2022-01-07,2047,SNPP,SNPP,n,2,288.64,2.91,N,2
20.78715,85.26237,304.29,0.56,0.69,2022-01-07,2047,SNPP,SNPP,n,2,289.51,2.93,N,2
20.78469,85.26096,298.5,0.56,0.69,2022-01-07,2048,SNPP,SNPP,n,2,287.74,1.68,N,2
20.79393,85.25214,340.84,0.51,0.5,2022-01-08,0800,SNPP,SNPP,n,2,302.49,5.85,D,2
20.96251,85.17804,332.53,0.51,0.49,2022-01-08,0800,SNPP,SNPP,l,2,305.09,3.59,D,2
20.96195,85.17309,337.57,0.51,0.49,2022-01-08,0800,SNPP,SNPP,n,2,304.02,3.59,D,2
20.96027,85.15826,329.14,0.51,0.49,2022-01-08,0800,SNPP,SNPP,l,2,303.85,3.73,D,2
20.94407,85.01606,332.37,0.5,0.49,2022-01-08,0800,SNPP,SNPP,n,2,303.02,4.13,D,0
20.94352,85.01122,334.59,0.5,0.49,2022-01-08,0800,SNPP,SNPP,n,2,301.23,3.35,D,0
20.96429,85.15283,334.7,0.51,0.49,2022-01-08,0800,SNPP,SNPP,n,2,300.73,6.29,D,2
20.97745,85.14626,327.32,0.51,0.49,2022-01-08,0800,SNPP,SNPP,l,2,301.13,3.97,D,2
20.97632,85.13641,334.57,0.51,0.49,2022-01-08,0800,SNPP,SNPP,n,2,301.9,5.42,D,2
20.97599,85.13435,329.51,0.51,0.49,2022-01-08,0800,SNPP,SNPP,l,2,301.64,5.31,D,2
21.03986,85.16692,332.95,0.51,0.49,2022-01-08,0800,SNPP,SNPP,n,2,299.06,3.31,D,0
21.07956,85.03214,298.5,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,287.25,1.73,N,0
21.07849,85.0373,304.99,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.24,1.73,N,2
21.07744,85.0424,313.81,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.54,3.08,N,2
21.07486,85.0403,298.93,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.27,3,N,2
21.07384,85.04545,302.7,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,287.07,1.02,N,2
20.98011,85.14907,300.98,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,287.64,1.08,N,2
20.97686,85.1649,301.49,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.04,1.36,N,2
20.9776,85.13751,321.68,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,290.38,2.82,N,2
20.97546,85.14796,302.81,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.18,1.99,N,2
20.97114,85.16901,301.95,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.92,1.47,N,2
20.96542,85.17309,323.03,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,291.48,2.96,N,2
20.97296,85.13638,306.07,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.67,2.82,N,2
20.96756,85.16264,299.8,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.91,1.47,N,2
20.96649,85.16786,303.87,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.96,1.47,N,2
20.96433,85.17834,315.57,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,290.87,2.96,N,2
20.96325,85.18364,301.36,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.87,2.18,N,2
20.96399,85.15626,328.66,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,291.47,3.4,N,2
20.96184,85.16673,302.96,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.84,2.11,N,2
20.96076,85.17197,310.54,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,290.04,1.95,N,2
20.95968,85.17723,306.58,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,290.1,1.95,N,2
20.95858,85.18253,302.4,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,290.3,2,N,2
20.95935,85.15512,299.53,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.62,3.4,N,2
20.94073,85.15071,301.38,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,287.98,1.56,N,0
20.94427,85.15048,301.76,0.55,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.55,1.48,N,0
20.94621,85.01946,306.98,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,286.75,0.89,N,0
20.94263,85.01317,323.38,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,288.18,4.55,N,0
20.86416,84.99471,322.65,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.18,4.31,N,2
20.80943,85.25873,299.14,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,288.48,1.42,N,2
20.80473,85.25758,306.43,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,288.61,2.35,N,2
20.79535,85.25528,321.09,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,282.99,3.79,N,2
20.78837,85.26505,301.59,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,283.57,1.75,N,2
20.86621,84.99369,307.12,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,289.66,1.77,N,2
20.86517,84.99895,308.65,0.54,0.51,2022-01-08,2029,SNPP,SNPP,n,2,287.12,1.77,N,2
20.80869,85.25734,304.59,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,289.09,1.97,N,2
20.804,85.25619,300.98,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,285.99,1.71,N,2
20.79462,85.25388,321.12,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,286.03,4.91,N,2
20.78771,85.26368,304.5,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,289.02,1.03,N,2
20.78662,85.26909,296.74,0.56,0.52,2022-01-08,2029,SNPP,SNPP,n,2,286.54,1.03,N,2
20.97773,85.13743,336.47,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,302.61,5.96,D,2
20.79564,85.25271,339.73,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,305.07,9.55,D,2
20.82607,85.18937,330.45,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,300.08,1.67,D,0
20.89813,85.2123,329.89,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,298.82,2.4,D,0
20.96093,85.1773,329.99,0.43,0.38,2022-01-09,0741,SNPP,SNPP,l,2,304.75,4.04,D,2
20.96183,85.17747,333.65,0.43,0.38,2022-01-09,0741,SNPP,SNPP,l,2,303.92,4.69,D,2
20.96477,85.17284,346.31,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,306.39,3.81,D,2
20.96421,85.16874,335.36,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,304.34,3.81,D,2
20.96255,85.15646,342.66,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,305.62,5.08,D,2
20.94371,85.01797,341.45,0.42,0.38,2022-01-09,0741,SNPP,SNPP,n,2,304.7,10.43,D,0
20.94261,85.00986,330.72,0.42,0.38,2022-01-09,0741,SNPP,SNPP,l,2,300.99,2.61,D,0
20.97884,85.14559,331.11,0.43,0.38,2022-01-09,0741,SNPP,SNPP,n,2,301.42,2.93,D,2
21.08103,85.03347,298.07,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,287.75,0.6,N,2
21.08029,85.0377,306.86,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.2,1.21,N,2
21.07751,85.03278,299.3,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.9,0.6,N,2
21.07677,85.037,305.03,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.2,1.21,N,2
21.07602,85.04122,306.03,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.95,1.21,N,2
21.07528,85.04544,308.59,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.11,1.28,N,2
21.06973,85.03558,299.22,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.02,1.46,N,2
20.9782,85.14704,322.06,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.65,2.62,N,2
20.97444,85.16849,312.01,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.73,1.37,N,2
20.97615,85.13779,329.94,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.9,1.89,N,2
20.97089,85.16777,301.71,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.54,0.65,N,2
20.97337,85.13278,300.24,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.05,1.89,N,2
20.97261,85.13707,307.96,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.86,1.89,N,2
20.96734,85.16705,306.61,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.09,0.65,N,2
20.96659,85.17133,298.86,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.8,0.65,N,2
20.96584,85.17561,305.09,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.28,1.05,N,2
20.96508,85.17989,307.64,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.86,1.05,N,2
20.96433,85.1842,300.15,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.28,0.79,N,2
20.96357,85.18852,304.22,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.81,0.79,N,2
20.96305,85.17061,342.54,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,293.12,3.78,N,2
20.96229,85.1749,327.7,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,292.7,2.32,N,2
20.96154,85.17918,322.85,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,292.21,2.32,N,2
20.96606,85.15349,300.61,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.82,1.18,N,2
20.9638,85.16634,303.65,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.44,3.78,N,2
20.96078,85.18349,305.3,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.75,0.9,N,2
20.96002,85.18781,301.24,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.58,0.9,N,2
20.96176,85.15705,331.51,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,291.88,3.29,N,2
20.96252,85.15277,307.6,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.9,1.18,N,2
20.95874,85.17418,307.64,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.79,2.32,N,2
20.95723,85.18279,303.27,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.27,0.9,N,2
20.95822,85.15631,298.74,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.24,0.49,N,2
20.95996,85.12566,299.88,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.86,0.48,N,2
20.95693,85.14282,298.3,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.05,0.32,N,2
20.94125,85.14851,308.08,0.45,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.31,1.17,N,0
20.9471,85.01469,300.82,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.07,1.68,N,0
20.94637,85.01891,298.93,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,286.54,1.68,N,0
20.94431,85.00974,328.25,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.5,2.89,N,0
20.94285,85.01821,329.03,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.7,1.68,N,0
20.94358,85.01396,306.19,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.81,1.68,N,0
20.87458,84.99143,299.79,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,286.94,0.38,N,2
20.86678,84.9943,308.87,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.45,2.21,N,2
20.86325,84.99361,311.73,0.44,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.89,1.59,N,2
20.8055,85.2574,325.17,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,291.86,4.44,N,2
20.79759,85.26028,301.77,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.65,0.84,N,2
20.8038,85.2592,310.06,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.9,2.64,N,2
20.79667,85.25774,298.6,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.24,3.56,N,2
20.79385,85.25267,330.4,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.55,3.56,N,2
20.79028,85.25198,302.15,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.59,2.17,N,2
20.78876,85.26071,301.36,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,290.01,0.92,N,2
20.78801,85.26505,299.59,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.37,0.92,N,2
20.78519,85.25999,304.71,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,288.56,0.92,N,2
20.78444,85.26435,308.09,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,289.03,0.92,N,2
20.76125,85.29124,299.07,0.46,0.39,2022-01-09,2010,SNPP,SNPP,n,2,287.74,0.76,N,0
20.96342,85.15732,295.21,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,271.84,0.9,N,2
20.94363,85.15006,297.53,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,277.25,0.75,N,0
20.94534,85.0189,325.25,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,281.98,1.43,N,0
20.94591,85.01499,306.65,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,281.74,1.43,N,0
20.94307,85.01052,319.66,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,279.34,2.19,N,0
20.9425,85.01443,298.87,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,279.55,1.43,N,0
20.94194,85.01833,315.55,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,280.61,1.43,N,0
20.88435,84.98177,300.33,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,284.35,1.4,N,2
20.86504,84.99457,337.33,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,287.66,3.48,N,2
20.86561,84.99068,298.17,0.41,0.37,2022-01-10,1951,SNPP,SNPP,n,2,283.74,1.24,N,2
20.80561,85.25821,325.83,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,290.53,4.23,N,2
20.79604,85.25269,329.09,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,284.77,3.69,N,2
20.79266,85.25212,328.86,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,286.5,3.69,N,2
20.7921,85.25597,313.07,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,287.75,3.69,N,2
20.78703,85.26689,296.18,0.4,0.37,2022-01-10,1951,SNPP,SNPP,n,2,277.08,0.62,N,2
20.96515,85.17397,331.58,0.49,0.49,2022-01-11,0703,SNPP,SNPP,n,2,290.67,7.65,D,2
20.76115,85.29105,296.5,0.45,0.47,2022-01-11,1932,SNPP,SNPP,n,2,279.82,0.55,N,0
20.78476,85.26442,334.65,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.03,3.19,D,2
20.79356,85.25527,344.03,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.18,9.89,D,2
20.80741,85.25662,328.51,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.17,1.84,D,2
20.96109,85.18002,327.71,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.62,3.79,D,2
20.96383,85.17572,337.28,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.84,4.38,D,2
20.96325,85.172,339.37,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,297.99,4.38,D,2
20.94596,85.01839,340.42,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,295.47,5.1,D,0
20.97852,85.13876,343.42,0.39,0.36,2022-01-15,0728,SNPP,SNPP,n,2,296.36,4.24,D,2
21.07144,85.03474,300.46,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.85,1.86,N,2
20.96093,85.17826,299.92,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,285.86,1.81,N,2
20.95978,85.18562,298.48,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,287.26,1.74,N,2
20.97337,85.03305,300.73,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.31,0.69,N,0
20.95861,85.10606,303.03,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,288.96,1.32,N,0
20.94531,85.01676,341.64,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,290.86,4.83,N,0
20.94314,85.00883,304.1,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,285.21,0.87,N,0
20.94257,85.01251,308.34,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,284.42,0.88,N,0
20.942,85.01619,305.09,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,286.93,0.88,N,0
20.88699,84.98068,303.1,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.34,1.33,N,2
20.87535,84.98997,300.31,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,287.83,0.39,N,2
20.86485,84.99191,307.26,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,290.46,0.78,N,2
20.86428,84.99558,303.82,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.83,0.78,N,2
20.80644,85.2572,330.54,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,293.26,3.47,N,2
20.79925,85.2597,314.25,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.52,1.11,N,2
20.79594,85.25912,309.57,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,288.95,0.82,N,2
20.79321,85.25485,330.35,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,292.81,6.69,N,2
20.79264,85.25853,301.29,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.52,0.82,N,2
20.79048,85.25059,316.24,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,288.36,1.14,N,2
20.78991,85.25426,300.81,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,290.28,1.14,N,2
20.78818,85.26528,303.06,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.7,0.92,N,2
20.78545,85.26102,317.84,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,290.76,2.77,N,2
20.78487,85.26469,307.31,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,289.56,0.92,N,2
20.76042,85.29054,301.75,0.38,0.36,2022-01-15,1957,SNPP,SNPP,n,2,288.25,0.78,N,0
20.79435,85.25288,339.86,0.4,0.44,2022-01-16,0709,SNPP,SNPP,n,2,294.88,8.63,D,2
20.86441,84.99628,328,0.41,0.45,2022-01-16,0709,SNPP,SNPP,n,2,296.59,4.5,D,2
21.07987,85.03854,300.56,0.56,0.43,2022-01-16,1938,SNPP,SNPP,n,2,289.52,1.76,N,2
21.07589,85.03796,307.62,0.56,0.43,2022-01-16,1938,SNPP,SNPP,n,2,290.07,1.76,N,2
20.97853,85.14923,309.83,0.55,0.43,2022-01-16,1938,SNPP,SNPP,n,2,288.93,1.77,N,2
20.97574,85.17059,302.42,0.55,0.43,2022-01-16,1938,SNPP,SNPP,n,2,289.74,1.45,N,2
